datetime_beginning_utc,datetime_beginning_ept,area,ace_mw
2/3/2022 4:04:40 PM,2/3/2022 11:04:40 AM,PJM,-631.780000
2/3/2022 4:04:55 PM,2/3/2022 11:04:55 AM,PJM,-540.080000
2/3/2022 4:05:10 PM,2/3/2022 11:05:10 AM,PJM,-482.760000
2/3/2022 4:05:25 PM,2/3/2022 11:05:25 AM,PJM,-456.510000
2/3/2022 4:05:40 PM,2/3/2022 11:05:40 AM,PJM,-430.450000
2/3/2022 4:05:55 PM,2/3/2022 11:05:55 AM,PJM,-453.230000
2/3/2022 4:06:10 PM,2/3/2022 11:06:10 AM,PJM,-461.270000
2/3/2022 4:06:25 PM,2/3/2022 11:06:25 AM,PJM,-400.040000
2/3/2022 4:06:40 PM,2/3/2022 11:06:40 AM,PJM,-431.500000
2/3/2022 4:06:55 PM,2/3/2022 11:06:55 AM,PJM,-347.340000
2/3/2022 4:07:10 PM,2/3/2022 11:07:10 AM,PJM,-296.980000
2/3/2022 4:07:25 PM,2/3/2022 11:07:25 AM,PJM,-237.880000
2/3/2022 4:07:40 PM,2/3/2022 11:07:40 AM,PJM,-170.000000
2/3/2022 4:07:55 PM,2/3/2022 11:07:55 AM,PJM,-75.480000
2/3/2022 4:08:10 PM,2/3/2022 11:08:10 AM,PJM,-48.290000
2/3/2022 4:08:25 PM,2/3/2022 11:08:25 AM,PJM,-28.250000
2/3/2022 4:08:40 PM,2/3/2022 11:08:40 AM,PJM,3.180000
2/3/2022 4:08:55 PM,2/3/2022 11:08:55 AM,PJM,-14.590000
2/3/2022 4:09:10 PM,2/3/2022 11:09:10 AM,PJM,-69.920000
2/3/2022 4:09:25 PM,2/3/2022 11:09:25 AM,PJM,-23.880000
2/3/2022 4:09:40 PM,2/3/2022 11:09:40 AM,PJM,-27.690000
2/3/2022 4:09:55 PM,2/3/2022 11:09:55 AM,PJM,-96.100000
2/3/2022 4:10:10 PM,2/3/2022 11:10:10 AM,PJM,-121.060000
2/3/2022 4:10:25 PM,2/3/2022 11:10:25 AM,PJM,-79.270000
2/3/2022 4:10:40 PM,2/3/2022 11:10:40 AM,PJM,55.780000
2/3/2022 4:10:55 PM,2/3/2022 11:10:55 AM,PJM,66.270000
2/3/2022 4:11:10 PM,2/3/2022 11:11:10 AM,PJM,65.380000
2/3/2022 4:11:25 PM,2/3/2022 11:11:25 AM,PJM,28.320000
2/3/2022 4:11:40 PM,2/3/2022 11:11:40 AM,PJM,-6.200000
2/3/2022 4:11:55 PM,2/3/2022 11:11:55 AM,PJM,4.410000
2/3/2022 4:12:10 PM,2/3/2022 11:12:10 AM,PJM,51.680000
2/3/2022 4:12:25 PM,2/3/2022 11:12:25 AM,PJM,103.830000
2/3/2022 4:12:40 PM,2/3/2022 11:12:40 AM,PJM,139.750000
2/3/2022 4:12:55 PM,2/3/2022 11:12:55 AM,PJM,157.110000
2/3/2022 4:13:10 PM,2/3/2022 11:13:10 AM,PJM,127.470000
2/3/2022 4:13:25 PM,2/3/2022 11:13:25 AM,PJM,130.460000
2/3/2022 4:13:40 PM,2/3/2022 11:13:40 AM,PJM,139.470000
2/3/2022 4:13:55 PM,2/3/2022 11:13:55 AM,PJM,314.620000
2/3/2022 4:14:10 PM,2/3/2022 11:14:10 AM,PJM,402.020000
2/3/2022 4:14:25 PM,2/3/2022 11:14:25 AM,PJM,405.470000
2/3/2022 4:14:40 PM,2/3/2022 11:14:40 AM,PJM,460.920000
2/3/2022 4:14:55 PM,2/3/2022 11:14:55 AM,PJM,474.270000
2/3/2022 4:15:10 PM,2/3/2022 11:15:10 AM,PJM,491.550000
2/3/2022 4:15:25 PM,2/3/2022 11:15:25 AM,PJM,509.070000
2/3/2022 4:15:40 PM,2/3/2022 11:15:40 AM,PJM,443.400000
2/3/2022 4:15:55 PM,2/3/2022 11:15:55 AM,PJM,270.880000
2/3/2022 4:16:10 PM,2/3/2022 11:16:10 AM,PJM,229.070000
2/3/2022 4:16:25 PM,2/3/2022 11:16:25 AM,PJM,167.770000
2/3/2022 4:16:40 PM,2/3/2022 11:16:40 AM,PJM,55.870000
2/3/2022 4:16:55 PM,2/3/2022 11:16:55 AM,PJM,87.480000
2/3/2022 4:17:10 PM,2/3/2022 11:17:10 AM,PJM,74.490000
2/3/2022 4:17:25 PM,2/3/2022 11:17:25 AM,PJM,73.060000
2/3/2022 4:17:40 PM,2/3/2022 11:17:40 AM,PJM,52.600000
2/3/2022 4:17:55 PM,2/3/2022 11:17:55 AM,PJM,60.400000
2/3/2022 4:18:10 PM,2/3/2022 11:18:10 AM,PJM,87.710000
2/3/2022 4:18:25 PM,2/3/2022 11:18:25 AM,PJM,65.500000
2/3/2022 4:18:40 PM,2/3/2022 11:18:40 AM,PJM,91.650000
2/3/2022 4:18:55 PM,2/3/2022 11:18:55 AM,PJM,73.150000
2/3/2022 4:19:10 PM,2/3/2022 11:19:10 AM,PJM,60.800000
2/3/2022 4:19:25 PM,2/3/2022 11:19:25 AM,PJM,86.240000
2/3/2022 4:19:40 PM,2/3/2022 11:19:40 AM,PJM,33.300000
2/3/2022 4:19:55 PM,2/3/2022 11:19:55 AM,PJM,47.920000
2/3/2022 4:20:10 PM,2/3/2022 11:20:10 AM,PJM,77.630000
2/3/2022 4:20:25 PM,2/3/2022 11:20:25 AM,PJM,89.530000
2/3/2022 4:20:40 PM,2/3/2022 11:20:40 AM,PJM,79.030000
2/3/2022 4:20:55 PM,2/3/2022 11:20:55 AM,PJM,51.320000
2/3/2022 4:21:10 PM,2/3/2022 11:21:10 AM,PJM,44.480000
2/3/2022 4:21:25 PM,2/3/2022 11:21:25 AM,PJM,56.170000
2/3/2022 4:21:40 PM,2/3/2022 11:21:40 AM,PJM,61.590000
2/3/2022 4:21:55 PM,2/3/2022 11:21:55 AM,PJM,91.120000
2/3/2022 4:22:10 PM,2/3/2022 11:22:10 AM,PJM,106.020000
2/3/2022 4:22:25 PM,2/3/2022 11:22:25 AM,PJM,48.750000
2/3/2022 4:22:40 PM,2/3/2022 11:22:40 AM,PJM,14.300000
2/3/2022 4:22:55 PM,2/3/2022 11:22:55 AM,PJM,39.530000
2/3/2022 4:23:10 PM,2/3/2022 11:23:10 AM,PJM,32.960000
2/3/2022 4:23:25 PM,2/3/2022 11:23:25 AM,PJM,17.450000
2/3/2022 4:23:40 PM,2/3/2022 11:23:40 AM,PJM,64.920000
2/3/2022 4:23:55 PM,2/3/2022 11:23:55 AM,PJM,74.530000
2/3/2022 4:24:10 PM,2/3/2022 11:24:10 AM,PJM,185.670000
2/3/2022 4:24:25 PM,2/3/2022 11:24:25 AM,PJM,148.510000
2/3/2022 4:24:40 PM,2/3/2022 11:24:40 AM,PJM,87.440000
2/3/2022 4:24:55 PM,2/3/2022 11:24:55 AM,PJM,138.800000
2/3/2022 4:25:10 PM,2/3/2022 11:25:10 AM,PJM,102.840000
2/3/2022 4:25:25 PM,2/3/2022 11:25:25 AM,PJM,129.430000
2/3/2022 4:25:40 PM,2/3/2022 11:25:40 AM,PJM,95.930000
2/3/2022 4:25:55 PM,2/3/2022 11:25:55 AM,PJM,79.670000
2/3/2022 4:26:10 PM,2/3/2022 11:26:10 AM,PJM,86.320000
2/3/2022 4:26:25 PM,2/3/2022 11:26:25 AM,PJM,99.430000
2/3/2022 4:26:40 PM,2/3/2022 11:26:40 AM,PJM,116.680000
2/3/2022 4:26:55 PM,2/3/2022 11:26:55 AM,PJM,136.240000
2/3/2022 4:27:10 PM,2/3/2022 11:27:10 AM,PJM,132.110000
2/3/2022 4:27:25 PM,2/3/2022 11:27:25 AM,PJM,178.310000
2/3/2022 4:27:40 PM,2/3/2022 11:27:40 AM,PJM,108.260000
2/3/2022 4:27:55 PM,2/3/2022 11:27:55 AM,PJM,69.590000
2/3/2022 4:28:10 PM,2/3/2022 11:28:10 AM,PJM,21.640000
2/3/2022 4:28:25 PM,2/3/2022 11:28:25 AM,PJM,102.250000
2/3/2022 4:28:40 PM,2/3/2022 11:28:40 AM,PJM,195.530000
2/3/2022 4:28:55 PM,2/3/2022 11:28:55 AM,PJM,341.620000
2/3/2022 4:29:10 PM,2/3/2022 11:29:10 AM,PJM,404.840000
2/3/2022 4:29:25 PM,2/3/2022 11:29:25 AM,PJM,341.020000
2/3/2022 4:29:40 PM,2/3/2022 11:29:40 AM,PJM,236.440000
2/3/2022 4:29:55 PM,2/3/2022 11:29:55 AM,PJM,134.210000
2/3/2022 4:30:10 PM,2/3/2022 11:30:10 AM,PJM,-37.620000
2/3/2022 4:30:25 PM,2/3/2022 11:30:25 AM,PJM,-31.140000
2/3/2022 4:30:40 PM,2/3/2022 11:30:40 AM,PJM,-96.520000
2/3/2022 4:30:55 PM,2/3/2022 11:30:55 AM,PJM,-72.060000
2/3/2022 4:31:10 PM,2/3/2022 11:31:10 AM,PJM,-87.570000
2/3/2022 4:31:25 PM,2/3/2022 11:31:25 AM,PJM,-81.370000
2/3/2022 4:31:40 PM,2/3/2022 11:31:40 AM,PJM,-123.030000
2/3/2022 4:31:55 PM,2/3/2022 11:31:55 AM,PJM,-110.950000
2/3/2022 4:32:10 PM,2/3/2022 11:32:10 AM,PJM,-177.480000
2/3/2022 4:32:25 PM,2/3/2022 11:32:25 AM,PJM,-171.490000
2/3/2022 4:32:40 PM,2/3/2022 11:32:40 AM,PJM,-173.850000
2/3/2022 4:32:55 PM,2/3/2022 11:32:55 AM,PJM,-159.040000
2/3/2022 4:33:10 PM,2/3/2022 11:33:10 AM,PJM,-129.920000
2/3/2022 4:33:25 PM,2/3/2022 11:33:25 AM,PJM,-125.320000
2/3/2022 4:33:40 PM,2/3/2022 11:33:40 AM,PJM,-79.740000
2/3/2022 4:33:55 PM,2/3/2022 11:33:55 AM,PJM,-125.810000
2/3/2022 4:34:10 PM,2/3/2022 11:34:10 AM,PJM,-83.950000
2/3/2022 4:34:25 PM,2/3/2022 11:34:25 AM,PJM,-102.740000
2/3/2022 4:34:40 PM,2/3/2022 11:34:40 AM,PJM,-115.210000
2/3/2022 4:34:55 PM,2/3/2022 11:34:55 AM,PJM,-94.900000
2/3/2022 4:35:10 PM,2/3/2022 11:35:10 AM,PJM,-84.480000
2/3/2022 4:35:25 PM,2/3/2022 11:35:25 AM,PJM,-123.820000
2/3/2022 4:35:40 PM,2/3/2022 11:35:40 AM,PJM,-158.170000
2/3/2022 4:35:55 PM,2/3/2022 11:35:55 AM,PJM,-163.320000
2/3/2022 4:36:10 PM,2/3/2022 11:36:10 AM,PJM,-134.520000
2/3/2022 4:36:25 PM,2/3/2022 11:36:25 AM,PJM,-105.450000
2/3/2022 4:36:40 PM,2/3/2022 11:36:40 AM,PJM,-126.450000
2/3/2022 4:36:55 PM,2/3/2022 11:36:55 AM,PJM,-36.730000
2/3/2022 4:37:10 PM,2/3/2022 11:37:10 AM,PJM,-31.560000
2/3/2022 4:37:25 PM,2/3/2022 11:37:25 AM,PJM,-83.400000
2/3/2022 4:37:40 PM,2/3/2022 11:37:40 AM,PJM,-148.940000
2/3/2022 4:37:55 PM,2/3/2022 11:37:55 AM,PJM,-116.840000
2/3/2022 4:38:10 PM,2/3/2022 11:38:10 AM,PJM,-115.860000
2/3/2022 4:38:25 PM,2/3/2022 11:38:25 AM,PJM,-167.890000
2/3/2022 4:38:40 PM,2/3/2022 11:38:40 AM,PJM,-151.040000
2/3/2022 4:38:55 PM,2/3/2022 11:38:55 AM,PJM,-134.980000
2/3/2022 4:39:10 PM,2/3/2022 11:39:10 AM,PJM,-78.560000
2/3/2022 4:39:25 PM,2/3/2022 11:39:25 AM,PJM,-10.890000
2/3/2022 4:39:40 PM,2/3/2022 11:39:40 AM,PJM,-17.920000
2/3/2022 4:39:55 PM,2/3/2022 11:39:55 AM,PJM,-80.180000
2/3/2022 4:40:10 PM,2/3/2022 11:40:10 AM,PJM,-139.760000
2/3/2022 4:40:25 PM,2/3/2022 11:40:25 AM,PJM,-110.820000
2/3/2022 4:40:40 PM,2/3/2022 11:40:40 AM,PJM,-72.900000
2/3/2022 4:40:55 PM,2/3/2022 11:40:55 AM,PJM,-125.370000
2/3/2022 4:41:10 PM,2/3/2022 11:41:10 AM,PJM,-67.450000
2/3/2022 4:41:25 PM,2/3/2022 11:41:25 AM,PJM,-167.010000
2/3/2022 4:41:40 PM,2/3/2022 11:41:40 AM,PJM,-145.930000
2/3/2022 4:41:55 PM,2/3/2022 11:41:55 AM,PJM,-81.010000
2/3/2022 4:42:10 PM,2/3/2022 11:42:10 AM,PJM,1.600000
2/3/2022 4:42:25 PM,2/3/2022 11:42:25 AM,PJM,-62.780000
2/3/2022 4:42:40 PM,2/3/2022 11:42:40 AM,PJM,-133.210000
2/3/2022 4:42:55 PM,2/3/2022 11:42:55 AM,PJM,-103.540000
2/3/2022 4:43:10 PM,2/3/2022 11:43:10 AM,PJM,-97.900000
2/3/2022 4:43:25 PM,2/3/2022 11:43:25 AM,PJM,-100.250000
2/3/2022 4:43:40 PM,2/3/2022 11:43:40 AM,PJM,-46.520000
2/3/2022 4:43:55 PM,2/3/2022 11:43:55 AM,PJM,-26.140000
2/3/2022 4:44:10 PM,2/3/2022 11:44:10 AM,PJM,-36.300000
2/3/2022 4:44:25 PM,2/3/2022 11:44:25 AM,PJM,53.390000
2/3/2022 4:44:40 PM,2/3/2022 11:44:40 AM,PJM,67.850000
2/3/2022 4:44:55 PM,2/3/2022 11:44:55 AM,PJM,63.720000
2/3/2022 4:45:10 PM,2/3/2022 11:45:10 AM,PJM,36.190000
2/3/2022 4:45:25 PM,2/3/2022 11:45:25 AM,PJM,-77.700000
2/3/2022 4:45:40 PM,2/3/2022 11:45:40 AM,PJM,-58.490000
2/3/2022 4:45:55 PM,2/3/2022 11:45:55 AM,PJM,36.930000
2/3/2022 4:46:10 PM,2/3/2022 11:46:10 AM,PJM,8.240000
2/3/2022 4:46:25 PM,2/3/2022 11:46:25 AM,PJM,5.720000
2/3/2022 4:46:40 PM,2/3/2022 11:46:40 AM,PJM,37.890000
2/3/2022 4:46:55 PM,2/3/2022 11:46:55 AM,PJM,48.500000
2/3/2022 4:47:10 PM,2/3/2022 11:47:10 AM,PJM,-2.110000
2/3/2022 4:47:25 PM,2/3/2022 11:47:25 AM,PJM,-20.420000
2/3/2022 4:47:40 PM,2/3/2022 11:47:40 AM,PJM,97.350000
2/3/2022 4:47:55 PM,2/3/2022 11:47:55 AM,PJM,93.580000
2/3/2022 4:48:10 PM,2/3/2022 11:48:10 AM,PJM,64.980000
2/3/2022 4:48:25 PM,2/3/2022 11:48:25 AM,PJM,109.950000
2/3/2022 4:48:40 PM,2/3/2022 11:48:40 AM,PJM,127.170000
2/3/2022 4:48:55 PM,2/3/2022 11:48:55 AM,PJM,90.080000
2/3/2022 4:49:10 PM,2/3/2022 11:49:10 AM,PJM,58.430000
2/3/2022 4:49:25 PM,2/3/2022 11:49:25 AM,PJM,-57.380000
2/3/2022 4:49:40 PM,2/3/2022 11:49:40 AM,PJM,-33.630000
2/3/2022 4:49:55 PM,2/3/2022 11:49:55 AM,PJM,-64.440000
2/3/2022 4:50:10 PM,2/3/2022 11:50:10 AM,PJM,-79.110000
2/3/2022 4:50:25 PM,2/3/2022 11:50:25 AM,PJM,-110.470000
2/3/2022 4:50:40 PM,2/3/2022 11:50:40 AM,PJM,-84.230000
2/3/2022 4:50:55 PM,2/3/2022 11:50:55 AM,PJM,-18.940000
2/3/2022 4:51:10 PM,2/3/2022 11:51:10 AM,PJM,144.010000
2/3/2022 4:51:25 PM,2/3/2022 11:51:25 AM,PJM,172.520000
2/3/2022 4:51:40 PM,2/3/2022 11:51:40 AM,PJM,154.350000
2/3/2022 4:51:55 PM,2/3/2022 11:51:55 AM,PJM,162.660000
2/3/2022 4:52:10 PM,2/3/2022 11:52:10 AM,PJM,74.720000
2/3/2022 4:52:25 PM,2/3/2022 11:52:25 AM,PJM,-48.060000
2/3/2022 4:52:40 PM,2/3/2022 11:52:40 AM,PJM,-31.190000
2/3/2022 4:52:55 PM,2/3/2022 11:52:55 AM,PJM,-11.550000
2/3/2022 4:53:10 PM,2/3/2022 11:53:10 AM,PJM,-25.260000
2/3/2022 4:53:25 PM,2/3/2022 11:53:25 AM,PJM,-5.120000
2/3/2022 4:53:40 PM,2/3/2022 11:53:40 AM,PJM,6.010000
2/3/2022 4:53:55 PM,2/3/2022 11:53:55 AM,PJM,5.280000
2/3/2022 4:54:10 PM,2/3/2022 11:54:10 AM,PJM,7.760000
2/3/2022 4:54:25 PM,2/3/2022 11:54:25 AM,PJM,-68.300000
2/3/2022 4:54:40 PM,2/3/2022 11:54:40 AM,PJM,-102.430000
2/3/2022 4:54:55 PM,2/3/2022 11:54:55 AM,PJM,5.090000
2/3/2022 4:55:10 PM,2/3/2022 11:55:10 AM,PJM,35.870000
2/3/2022 4:55:25 PM,2/3/2022 11:55:25 AM,PJM,52.990000
2/3/2022 4:55:40 PM,2/3/2022 11:55:40 AM,PJM,-8.240000
2/3/2022 4:55:55 PM,2/3/2022 11:55:55 AM,PJM,11.010000
2/3/2022 4:56:10 PM,2/3/2022 11:56:10 AM,PJM,-9.810000
2/3/2022 4:56:25 PM,2/3/2022 11:56:25 AM,PJM,-56.220000
2/3/2022 4:56:40 PM,2/3/2022 11:56:40 AM,PJM,-90.290000
2/3/2022 4:56:55 PM,2/3/2022 11:56:55 AM,PJM,-8.310000
2/3/2022 4:57:10 PM,2/3/2022 11:57:10 AM,PJM,-50.830000
2/3/2022 4:57:25 PM,2/3/2022 11:57:25 AM,PJM,-73.040000
2/3/2022 4:57:40 PM,2/3/2022 11:57:40 AM,PJM,-64.520000
2/3/2022 4:57:55 PM,2/3/2022 11:57:55 AM,PJM,-31.540000
2/3/2022 4:58:10 PM,2/3/2022 11:58:10 AM,PJM,30.970000
2/3/2022 4:58:25 PM,2/3/2022 11:58:25 AM,PJM,-17.480000
2/3/2022 4:58:40 PM,2/3/2022 11:58:40 AM,PJM,79.670000
2/3/2022 4:58:55 PM,2/3/2022 11:58:55 AM,PJM,66.780000
2/3/2022 4:59:10 PM,2/3/2022 11:59:10 AM,PJM,-43.360000
2/3/2022 4:59:25 PM,2/3/2022 11:59:25 AM,PJM,-75.930000
2/3/2022 4:59:40 PM,2/3/2022 11:59:40 AM,PJM,-124.330000
2/3/2022 4:59:55 PM,2/3/2022 11:59:55 AM,PJM,-173.400000
2/3/2022 5:00:10 PM,2/3/2022 12:00:10 PM,PJM,-199.340000
2/3/2022 5:00:25 PM,2/3/2022 12:00:25 PM,PJM,-186.730000
2/3/2022 5:00:40 PM,2/3/2022 12:00:40 PM,PJM,-180.740000
2/3/2022 5:00:55 PM,2/3/2022 12:00:55 PM,PJM,-203.840000
2/3/2022 5:01:10 PM,2/3/2022 12:01:10 PM,PJM,-142.090000
2/3/2022 5:01:25 PM,2/3/2022 12:01:25 PM,PJM,-153.070000
2/3/2022 5:01:40 PM,2/3/2022 12:01:40 PM,PJM,-232.570000
2/3/2022 5:01:55 PM,2/3/2022 12:01:55 PM,PJM,-257.140000
2/3/2022 5:02:10 PM,2/3/2022 12:02:10 PM,PJM,-190.700000
2/3/2022 5:02:25 PM,2/3/2022 12:02:25 PM,PJM,-135.460000
2/3/2022 5:02:40 PM,2/3/2022 12:02:40 PM,PJM,-167.980000
2/3/2022 5:02:55 PM,2/3/2022 12:02:55 PM,PJM,-177.450000
2/3/2022 5:03:10 PM,2/3/2022 12:03:10 PM,PJM,-181.570000
2/3/2022 5:03:25 PM,2/3/2022 12:03:25 PM,PJM,-135.750000
2/3/2022 5:03:40 PM,2/3/2022 12:03:40 PM,PJM,-104.500000
2/3/2022 5:03:55 PM,2/3/2022 12:03:55 PM,PJM,-59.780000
2/3/2022 5:04:10 PM,2/3/2022 12:04:10 PM,PJM,-76.680000
2/3/2022 5:04:25 PM,2/3/2022 12:04:25 PM,PJM,-19.050000
2/3/2022 5:04:40 PM,2/3/2022 12:04:40 PM,PJM,20.700000
2/3/2022 5:04:55 PM,2/3/2022 12:04:55 PM,PJM,48.160000
2/3/2022 5:05:10 PM,2/3/2022 12:05:10 PM,PJM,28.170000
2/3/2022 5:05:25 PM,2/3/2022 12:05:25 PM,PJM,7.050000
2/3/2022 5:05:40 PM,2/3/2022 12:05:40 PM,PJM,26.650000
2/3/2022 5:05:55 PM,2/3/2022 12:05:55 PM,PJM,75.140000
2/3/2022 5:06:10 PM,2/3/2022 12:06:10 PM,PJM,105.860000
2/3/2022 5:06:25 PM,2/3/2022 12:06:25 PM,PJM,35.910000
2/3/2022 5:06:40 PM,2/3/2022 12:06:40 PM,PJM,82.120000
2/3/2022 5:06:55 PM,2/3/2022 12:06:55 PM,PJM,118.850000
2/3/2022 5:07:10 PM,2/3/2022 12:07:10 PM,PJM,102.620000
2/3/2022 5:07:25 PM,2/3/2022 12:07:25 PM,PJM,63.170000
2/3/2022 5:07:40 PM,2/3/2022 12:07:40 PM,PJM,26.190000
2/3/2022 5:07:55 PM,2/3/2022 12:07:55 PM,PJM,79.140000
2/3/2022 5:08:10 PM,2/3/2022 12:08:10 PM,PJM,74.320000
2/3/2022 5:08:25 PM,2/3/2022 12:08:25 PM,PJM,114.540000
2/3/2022 5:08:40 PM,2/3/2022 12:08:40 PM,PJM,94.430000
2/3/2022 5:08:55 PM,2/3/2022 12:08:55 PM,PJM,102.370000
2/3/2022 5:09:10 PM,2/3/2022 12:09:10 PM,PJM,87.730000
2/3/2022 5:09:25 PM,2/3/2022 12:09:25 PM,PJM,34.280000
2/3/2022 5:09:40 PM,2/3/2022 12:09:40 PM,PJM,77.570000
2/3/2022 5:09:55 PM,2/3/2022 12:09:55 PM,PJM,135.200000
2/3/2022 5:10:10 PM,2/3/2022 12:10:10 PM,PJM,105.950000
2/3/2022 5:10:25 PM,2/3/2022 12:10:25 PM,PJM,102.140000
2/3/2022 5:10:40 PM,2/3/2022 12:10:40 PM,PJM,89.310000
2/3/2022 5:10:55 PM,2/3/2022 12:10:55 PM,PJM,76.770000
2/3/2022 5:11:10 PM,2/3/2022 12:11:10 PM,PJM,12.100000
2/3/2022 5:11:25 PM,2/3/2022 12:11:25 PM,PJM,-3.830000
2/3/2022 5:11:40 PM,2/3/2022 12:11:40 PM,PJM,26.690000
2/3/2022 5:11:55 PM,2/3/2022 12:11:55 PM,PJM,25.570000
2/3/2022 5:12:10 PM,2/3/2022 12:12:10 PM,PJM,4.780000
2/3/2022 5:12:25 PM,2/3/2022 12:12:25 PM,PJM,54.900000
2/3/2022 5:12:40 PM,2/3/2022 12:12:40 PM,PJM,103.710000
2/3/2022 5:12:55 PM,2/3/2022 12:12:55 PM,PJM,195.340000
2/3/2022 5:13:10 PM,2/3/2022 12:13:10 PM,PJM,171.570000
2/3/2022 5:13:25 PM,2/3/2022 12:13:25 PM,PJM,212.620000
2/3/2022 5:13:40 PM,2/3/2022 12:13:40 PM,PJM,216.390000
2/3/2022 5:13:55 PM,2/3/2022 12:13:55 PM,PJM,276.470000
2/3/2022 5:14:10 PM,2/3/2022 12:14:10 PM,PJM,256.650000
2/3/2022 5:14:25 PM,2/3/2022 12:14:25 PM,PJM,141.320000
2/3/2022 5:14:40 PM,2/3/2022 12:14:40 PM,PJM,68.810000
2/3/2022 5:14:55 PM,2/3/2022 12:14:55 PM,PJM,151.270000
2/3/2022 5:15:10 PM,2/3/2022 12:15:10 PM,PJM,160.820000
2/3/2022 5:15:25 PM,2/3/2022 12:15:25 PM,PJM,169.030000
2/3/2022 5:15:40 PM,2/3/2022 12:15:40 PM,PJM,162.350000
2/3/2022 5:15:55 PM,2/3/2022 12:15:55 PM,PJM,53.900000
2/3/2022 5:16:10 PM,2/3/2022 12:16:10 PM,PJM,41.910000
2/3/2022 5:16:25 PM,2/3/2022 12:16:25 PM,PJM,57.030000
2/3/2022 5:16:40 PM,2/3/2022 12:16:40 PM,PJM,153.980000
2/3/2022 5:16:55 PM,2/3/2022 12:16:55 PM,PJM,25.680000
2/3/2022 5:17:10 PM,2/3/2022 12:17:10 PM,PJM,-36.190000
2/3/2022 5:17:25 PM,2/3/2022 12:17:25 PM,PJM,-67.630000
2/3/2022 5:17:40 PM,2/3/2022 12:17:40 PM,PJM,-10.660000
2/3/2022 5:17:55 PM,2/3/2022 12:17:55 PM,PJM,46.030000
2/3/2022 5:18:10 PM,2/3/2022 12:18:10 PM,PJM,54.510000
2/3/2022 5:18:25 PM,2/3/2022 12:18:25 PM,PJM,10.510000
2/3/2022 5:18:40 PM,2/3/2022 12:18:40 PM,PJM,-81.760000
2/3/2022 5:18:55 PM,2/3/2022 12:18:55 PM,PJM,-89.570000
2/3/2022 5:19:10 PM,2/3/2022 12:19:10 PM,PJM,-108.680000
2/3/2022 5:19:25 PM,2/3/2022 12:19:25 PM,PJM,-91.080000
2/3/2022 5:19:40 PM,2/3/2022 12:19:40 PM,PJM,-170.730000
2/3/2022 5:19:55 PM,2/3/2022 12:19:55 PM,PJM,-131.160000
2/3/2022 5:20:10 PM,2/3/2022 12:20:10 PM,PJM,-124.360000
2/3/2022 5:20:25 PM,2/3/2022 12:20:25 PM,PJM,-97.620000
2/3/2022 5:20:40 PM,2/3/2022 12:20:40 PM,PJM,-110.130000
2/3/2022 5:20:55 PM,2/3/2022 12:20:55 PM,PJM,-157.530000
2/3/2022 5:21:10 PM,2/3/2022 12:21:10 PM,PJM,-92.230000
2/3/2022 5:21:25 PM,2/3/2022 12:21:25 PM,PJM,-142.440000
2/3/2022 5:21:40 PM,2/3/2022 12:21:40 PM,PJM,-86.390000
2/3/2022 5:21:55 PM,2/3/2022 12:21:55 PM,PJM,-113.320000
2/3/2022 5:22:10 PM,2/3/2022 12:22:10 PM,PJM,-134.750000
2/3/2022 5:22:25 PM,2/3/2022 12:22:25 PM,PJM,-192.300000
2/3/2022 5:22:40 PM,2/3/2022 12:22:40 PM,PJM,-237.410000
2/3/2022 5:22:55 PM,2/3/2022 12:22:55 PM,PJM,-147.220000
2/3/2022 5:23:10 PM,2/3/2022 12:23:10 PM,PJM,-188.130000
2/3/2022 5:23:25 PM,2/3/2022 12:23:25 PM,PJM,-213.140000
2/3/2022 5:23:40 PM,2/3/2022 12:23:40 PM,PJM,-115.210000
2/3/2022 5:23:55 PM,2/3/2022 12:23:55 PM,PJM,-39.280000
2/3/2022 5:24:10 PM,2/3/2022 12:24:10 PM,PJM,-28.130000
2/3/2022 5:24:25 PM,2/3/2022 12:24:25 PM,PJM,-68.780000
2/3/2022 5:24:40 PM,2/3/2022 12:24:40 PM,PJM,-93.190000
2/3/2022 5:24:55 PM,2/3/2022 12:24:55 PM,PJM,-145.150000
2/3/2022 5:25:10 PM,2/3/2022 12:25:10 PM,PJM,-201.250000
2/3/2022 5:25:25 PM,2/3/2022 12:25:25 PM,PJM,-182.420000
2/3/2022 5:25:40 PM,2/3/2022 12:25:40 PM,PJM,-173.180000
2/3/2022 5:25:55 PM,2/3/2022 12:25:55 PM,PJM,-81.480000
2/3/2022 5:26:10 PM,2/3/2022 12:26:10 PM,PJM,38.690000
2/3/2022 5:26:25 PM,2/3/2022 12:26:25 PM,PJM,101.700000
2/3/2022 5:26:40 PM,2/3/2022 12:26:40 PM,PJM,84.380000
2/3/2022 5:26:55 PM,2/3/2022 12:26:55 PM,PJM,72.300000
2/3/2022 5:27:10 PM,2/3/2022 12:27:10 PM,PJM,-10.660000
2/3/2022 5:27:25 PM,2/3/2022 12:27:25 PM,PJM,-50.680000
2/3/2022 5:27:40 PM,2/3/2022 12:27:40 PM,PJM,-0.630000
2/3/2022 5:27:55 PM,2/3/2022 12:27:55 PM,PJM,74.940000
2/3/2022 5:28:10 PM,2/3/2022 12:28:10 PM,PJM,69.300000
2/3/2022 5:28:25 PM,2/3/2022 12:28:25 PM,PJM,26.060000
